date,new_price_usd,used_price_usd,used_source
2026-05-09,1320.00,,
2026-05-10,1320.00,,
2026-05-11,1320.00,,
2026-05-12,1320.00,,
2026-05-13,1320.00,,
2026-05-14,1320.00,,
2026-05-15,1320.00,,
2026-05-16,1320.00,,
2026-05-17,1320.00,,
2026-05-18,1320.00,,
2026-05-19,1320.00,,
2026-05-20,1320.00,,
2026-05-21,1350.00,,
2026-05-22,1350.00,,
2026-05-23,1350.00,,
2026-05-24,1350.00,,
2026-05-25,1350.00,,
2026-05-26,1350.00,,
2026-05-27,1350.00,,
2026-05-28,1350.00,,
2026-05-29,1350.00,,
2026-05-30,1350.00,,
2026-05-31,1350.00,,
2026-06-01,1350.00,,
2026-06-02,1350.00,,
2026-06-03,1350.00,,
2026-06-04,1350.00,,
2026-06-05,1350.00,,
2026-06-06,1350.00,,
2026-06-07,1350.00,,
2026-06-08,1350.00,,
2026-06-09,1350.00,,
2026-06-10,1350.00,,
2026-06-11,1350.00,,
2026-06-12,1350.00,,
2026-06-13,1350.00,,
2026-06-14,1350.00,,
2026-06-15,1350.00,,
2026-06-16,1350.00,,
2026-06-17,1350.00,,
